Date,Time,Category,Level,Message
28-04-2026,19:12:56:283 / GMT+05:00,App,Debug,<TokenItemViewModel:182:setupFiatBalance(_:)> Polygon fiat balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:08)
28-04-2026,19:12:56:283 / GMT+05:00,App,Debug,<TokenItemViewModel:182:setupFiatBalance(_:)> Ethereum fiat balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:08)
28-04-2026,19:12:56:284 / GMT+05:00,App,Debug,<TokenItemViewModel:182:setupFiatBalance(_:)> USDC fiat balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:08)
28-04-2026,19:12:56:285 / GMT+05:00,App,Debug,<TokenItemViewModel:182:setupFiatBalance(_:)> Bitcoin fiat balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:08)
28-04-2026,19:12:56:305 / GMT+05:00,App [WalletModelUpdater],Debug,<CommonWalletModel: 0x0000000118702800; name = USDC; isMainToken = false; tokenItem = USDC (Polygon)> Update method finished with state 'loaded'
28-04-2026,19:12:56:306 / GMT+05:00,App,Debug,<TokenItemViewModel:182:setupFiatBalance(_:)> USDC fiat balance updated to Loaded balance
28-04-2026,19:12:56:306 / GMT+05:00,App [WalletModelUpdater],Debug,<CommonWalletModel: 0x0000000118700f00; name = Polygon; isMainToken = true; tokenItem = Polygon (Polygon)> Update method finished with state 'loaded'
28-04-2026,19:12:56:306 / GMT+05:00,App,Debug,<TokenItemViewModel:177:setupBalance(_:)> USDC crypto balance updated to Loaded balance
28-04-2026,19:12:56:307 / GMT+05:00,App,Debug,<TokenItemViewModel:182:setupFiatBalance(_:)> Polygon fiat balance updated to Loaded balance
28-04-2026,19:12:56:307 / GMT+05:00,App,Debug,<TokenItemViewModel:177:setupBalance(_:)> Polygon crypto balance updated to Loaded balance
28-04-2026,19:12:57:362 / GMT+05:00,Network,Info,Response ✅ 201: express.tangem.com; Info: assets
28-04-2026,19:12:57:694 / GMT+05:00,Network,Info,Response ✅ 200: api.blockchair.com; Info: /dashboards/address/bc1qpccwh7snd6nle75n4l6f587fp9ud594sg0vfzd
28-04-2026,19:12:58:228 / GMT+05:00,Network,Info,Response ✅ 200: mainnet.infura.io; Info: eth_getTransactionCount; Body: {"jsonrpc":"2.0"¸"id":40¸"result":"0x0"}
28-04-2026,19:12:58:229 / GMT+05:00,Network,Info,Response ✅ 200: mainnet.infura.io; Info: eth_getBalance; Body: {"jsonrpc":"2.0"¸"id":38¸"result":"0x0"}
28-04-2026,19:12:58:587 / GMT+05:00,Network,Info,Response ✅ 200: mainnet.infura.io; Info: eth_getTransactionCount; Body: {"jsonrpc":"2.0"¸"result":"0x0"¸"id":39}
28-04-2026,19:12:58:589 / GMT+05:00,BlockchainSDK,Debug,<EthereumPendingTransactionsManager:126:syncPendingTransactions()> pending transactions after update: []
28-04-2026,19:12:58:589 / GMT+05:00,BlockchainSDK [BaseWalletManager],Info,<EthereumWalletManager: 0x0000000118260000; walletName = Ethereum> Updating is success
28-04-2026,19:12:58:608 / GMT+05:00,Network,Info,Request ➡️: eth.blinklabs.xyz; Info: eth_call; Method: POST; Headers: Content-Type; Body: {"params":[{"to":"REDACTED_HEX"¸"data":"REDACTED_HEX"}¸"latest"]¸"jsonrpc":"2.0"¸"method":"eth_call"¸"id":41}
28-04-2026,19:12:59:273 / GMT+05:00,Network,Info,Response ✅ 200: api.dev.us.paera.com; Info: customer/me
28-04-2026,19:12:59:279 / GMT+05:00,Network,Info,Request ➡️: api.dev.us.paera.com; Info: customer/balance; Method: GET; Headers: version¸Content-Type¸language¸device¸X-API-KEY¸Authorization¸system_version¸timezone¸platform
28-04-2026,19:12:59:282 / GMT+05:00,Accounts [Tangem/CryptoAccountsGlobalStateProvider.swift],Debug,<CommonCryptoAccountsGlobalStateProvider:99:onCryptoAccountsCountChanged(identifier:count:)> Called with REDACTED_HEX¸ 2¸ false (<CommonCryptoAccountsGlobalStateProvider: 0x00000001190a5500>)
28-04-2026,19:12:59:290 / GMT+05:00,Analytics,Info,Analytics event: [Visa Onboarding] Visa KYC Passed And Order Created. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:12:59:395 / GMT+05:00,Network,Info,Response ✅ 200: api.blockchair.com; Info: /dashboards/address/12J34qBrFaR3RyDTXnu5fkamezZGndd8wi
28-04-2026,19:12:59:396 / GMT+05:00,BlockchainSDK [BaseWalletManager],Info,<BitcoinWalletManager: 0x000000011b469680; walletName = Bitcoin> Updating is success
28-04-2026,19:12:59:422 / GMT+05:00,App,Debug,<TokenItemViewModel:177:setupBalance(_:)> Bitcoin crypto balance updated to Loaded balance
28-04-2026,19:12:59:422 / GMT+05:00,App [WalletModelUpdater],Debug,<CommonWalletModel: 0x0000000118703200; name = Bitcoin; isMainToken = true; tokenItem = Bitcoin (Bitcoin)> Update method finished with state 'loaded'
28-04-2026,19:12:59:423 / GMT+05:00,App,Debug,<TokenItemViewModel:182:setupFiatBalance(_:)> Bitcoin fiat balance updated to Loaded balance
28-04-2026,19:13:00:642 / GMT+05:00,Network,Info,Response ✅ 200: api.dev.us.paera.com; Info: customer/balance
28-04-2026,19:13:00:649 / GMT+05:00,App,Info,<CommonTokenQuotesRepository: 0x000000011b426300> Request loading quotes for ids: ["usd-coin"]
28-04-2026,19:13:00:951 / GMT+05:00,App,Info,<CommonTokenQuotesRepository: 0x000000011b426300> Start loading quotes for ids: ["usd-coin"]
28-04-2026,19:13:00:956 / GMT+05:00,Network,Info,Request ➡️: api.tangem.org; Info: /quotes; Method: GET; Headers: card_public_key¸version¸timezone¸device¸platform¸card_id¸api-key¸system_version¸language
28-04-2026,19:13:00:971 / GMT+05:00,Network,Info,Response ✅ 200: eth.blinklabs.xyz; Info: eth_call; Body: {"id":41¸"result":"REDACTED_HEX"¸"jsonrpc":"2.0"}
28-04-2026,19:13:00:974 / GMT+05:00,App [WalletModelUpdater],Debug,<CommonWalletModel: 0x0000000118703700; name = Ethereum; isMainToken = true; tokenItem = Ethereum (Ethereum)> Update method finished with state 'loaded'
28-04-2026,19:13:00:974 / GMT+05:00,App,Debug,<TokenItemViewModel:182:setupFiatBalance(_:)> Ethereum fiat balance updated to Loaded balance
28-04-2026,19:13:00:974 / GMT+05:00,App,Debug,<TokenItemViewModel:177:setupBalance(_:)> Ethereum crypto balance updated to Loaded balance
28-04-2026,19:13:00:990 / GMT+05:00,Network,Info,Request ➡️: yield.tangem.org; Info: /yield/markets; Method: GET; Headers: api-key
28-04-2026,19:13:01:806 / GMT+05:00,Network,Info,Response ✅ 200: yield.tangem.org; Info: /yield/markets
28-04-2026,19:13:02:097 / GMT+05:00,Network,Info,Response ✅ 200: api.tangem.org; Info: /quotes
28-04-2026,19:13:02:098 / GMT+05:00,App,Info,<CommonTokenQuotesRepository: 0x000000011b426300> Finish loading quotes for ids: ["usd-coin"]
28-04-2026,19:13:02:107 / GMT+05:00,App,Debug,<TokenItemViewModel:182:setupFiatBalance(_:)> USDC fiat balance updated to Loaded balance
28-04-2026,19:14:22:844 / GMT+05:00,App,Info,<ServicesManager:98:recordAppLaunch()> New session. Session id: REDACTED_HEX
28-04-2026,19:14:22:844 / GMT+05:00,App,Info,<ServicesManager:99:recordAppLaunch()> Current launch number: 13
28-04-2026,19:14:22:844 / GMT+05:00,App,Info,<ServicesManager:100:recordAppLaunch()> Phone model: iPhone SE 2¸ OS version: iOS 26.3.1¸ App version: 5.38 (42)
28-04-2026,19:14:22:845 / GMT+05:00,App,Info,<ServicesManager:101:recordAppLaunch()> RTCStatus(hasRoot: false¸ hasCustomFirmware: false)
28-04-2026,19:14:22:934 / GMT+05:00,App,Info,<CustomerIOWrapper:75:subscribeToFcmTokenUpdatedEvent()> Customer.io device token registered.
28-04-2026,19:14:22:938 / GMT+05:00,App,Info,<CommonAPIListProvider: 0x000000010ba81c80> Attempting to load API list from server
28-04-2026,19:14:22:947 / GMT+05:00,Network,Info,Request ➡️: api.tangem.org; Info: /networks/providers; Method: GET; Headers: system_version¸device¸version¸api-key¸platform¸language¸timezone
28-04-2026,19:14:22:949 / GMT+05:00,Network,Info,Request ➡️: api.tangem.org; Info: /user-wallets/applications/REDACTED_HEX; Method: PATCH; Headers: version¸timezone¸api-key¸device¸Content-Type¸system_version¸language¸platform
28-04-2026,19:14:22:950 / GMT+05:00,Network,Info,Request ➡️: api.tangem.org; Info: /geo; Method: GET; Headers: system_version¸device¸version¸platform¸api-key¸language¸timezone
28-04-2026,19:14:22:952 / GMT+05:00,Network,Info,Request ➡️: api.tangem.org; Info: /stories/first-time-swap; Method: GET; Headers: platform¸timezone¸device¸version¸api-key¸system_version¸language
28-04-2026,19:14:22:981 / GMT+05:00,Network,Info,Request ➡️: api.tangem.org; Info: /features; Method: GET; Headers: device¸api-key¸system_version¸version¸platform¸timezone¸language
28-04-2026,19:14:23:053 / GMT+05:00,Network,Info,Request ➡️: api.tangem.org; Info: /hot_crypto; Method: GET; Headers: language¸timezone¸api-key¸device¸system_version¸platform¸version
28-04-2026,19:14:23:093 / GMT+05:00,TangemSDK,Debug,🪲 NetworkService deinit
28-04-2026,19:14:23:105 / GMT+05:00,App,Info,<CommonUserWalletRepository:84:initialize()> Tangem.CommonUserWalletRepository
28-04-2026,19:14:23:105 / GMT+05:00,TangemSDK,Debug,🪲 TangemSdk deinit
28-04-2026,19:14:23:105 / GMT+05:00,TangemSDK,Debug,🪲 BaseViewDelegate deinit
28-04-2026,19:14:23:105 / GMT+05:00,TangemSDK,Debug,🪲 Reader deinit
28-04-2026,19:14:23:107 / GMT+05:00,TangemSDK,Debug,🪲 BackupService deinit
28-04-2026,19:14:23:107 / GMT+05:00,TangemSDK,Debug,🪲 TangemSdk deinit
28-04-2026,19:14:23:107 / GMT+05:00,TangemSDK,Debug,🪲 BaseViewDelegate deinit
28-04-2026,19:14:23:107 / GMT+05:00,TangemSDK,Debug,🪲 Reader deinit
28-04-2026,19:14:23:107 / GMT+05:00,TangemSDK,Debug,🪲 NetworkService deinit
28-04-2026,19:14:23:152 / GMT+05:00,Analytics,Info,Analytics event: [Sign In] Sign In Screen Opened. Params: {"Wallet Count":"1"}
28-04-2026,19:14:23:751 / GMT+05:00,TangemSDK,Debug,🪲 SecureStorage set - status The specified item already exists in the keychain. -25299
28-04-2026,19:14:23:769 / GMT+05:00,TangemSDK,Debug,🪲 SecureStorage set - overwrite status No error. 0
28-04-2026,19:14:23:773 / GMT+05:00,TangemSDK,Debug,🪲 BiometricsStorage get - status No error. 0. Data size 32
28-04-2026,19:14:23:796 / GMT+05:00,Visa,Info,<CommonTangemPayAuthorizationService:65:refreshTokens(refreshToken:)> refreshToken: MzVlNjNjMGEtMmY2MS00ZmFiLWJjMzItNDUxNjgxMDE1MjZlOlhxUndPMUlRNEpSUGppZFpzT1IxLW05MWFwTC1PY3VmOEhBT0F4M280NUE¸ Idempotency-Key-Old: -1585366410357579771¸ Idempotency-Key-New: REDACTED_HEX
28-04-2026,19:14:23:797 / GMT+05:00,Network,Info,Request ➡️: api.dev.us.paera.com; Info: token/refresh; Method: POST; Headers: language¸timezone¸platform¸Idempotency-Key¸system_version¸device¸X-API-KEY¸Content-Type¸version
28-04-2026,19:14:23:797 / GMT+05:00,Accounts [Tangem/CryptoAccountsGlobalStateProvider.swift],Debug,<CommonCryptoAccountsGlobalStateProvider:21:init()> Instance initialized (<CommonCryptoAccountsGlobalStateProvider: 0x00000001167c4d80>)
28-04-2026,19:14:23:798 / GMT+05:00,Accounts [Tangem/CryptoAccountsGlobalStateProvider.swift],Debug,<CommonCryptoAccountsGlobalStateProvider:31:register(_:forIdentifier:)> Called with REDACTED_HEX (<CommonCryptoAccountsGlobalStateProvider: 0x00000001167c4d80>)
28-04-2026,19:14:23:803 / GMT+05:00,Accounts [Tangem/CryptoAccountsGlobalStateProvider.swift],Debug,<CommonCryptoAccountsGlobalStateProvider:83:globalState(for:)> Called with [] (<Tangem.CommonCryptoAccountsGlobalStateProvider: 0x00000001026c1310>)
28-04-2026,19:14:23:804 / GMT+05:00,Accounts [Tangem/CryptoAccountsGlobalStateProvider.swift],Debug,<CommonAccountModelsManager:179:makeOrGetAccountModelsPublisher()> Called with single (<CommonAccountModelsManager: 0x00000001165e8b40>)
28-04-2026,19:14:23:814 / GMT+05:00,Accounts [Tangem/CryptoAccountsGlobalStateProvider.swift],Debug,<CommonCryptoAccountsGlobalStateProvider:99:onCryptoAccountsCountChanged(identifier:count:)> Called with REDACTED_HEX¸ 2¸ true (<CommonCryptoAccountsGlobalStateProvider: 0x00000001167c4d80>)
28-04-2026,19:14:23:820 / GMT+05:00,App,Info,<CustomerIOWrapper:63:subscribeToSelectedUserWalletEvent()> Customer.io user identity updated with selected user wallet id.
28-04-2026,19:14:23:838 / GMT+05:00,TangemSDK,Debug,🪲 SecureStorage set - status The specified item already exists in the keychain. -25299
28-04-2026,19:14:23:840 / GMT+05:00,TangemSDK,Debug,🪲 SecureStorage set - overwrite status No error. 0
28-04-2026,19:14:23:841 / GMT+05:00,Analytics,Info,Analytics event: [Basic] Signed in. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"¸ "Sign in type":"Biometric"¸ "Wallet Type":"Seedless"¸ "Wallets Count":"1"}
28-04-2026,19:14:23:847 / GMT+05:00,App [Promotions],Info,<CommonPromotionRepository:109:updatePromotions(for:hasToRefresh:)> Start loading promotions for user wallet: "99D6...AE9E"
28-04-2026,19:14:23:847 / GMT+05:00,App [Promotions],Info,<CommonPromotionRepository:109:updatePromotions(for:hasToRefresh:)> Start loading promotions for user wallet: "99D6...AE9E"
28-04-2026,19:14:23:852 / GMT+05:00,Analytics,Info,Analytics event: [Tangem API Service] Exception. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Error Code":"Unknown error"¸ "Error Message":"We've encountered an error. Error code: CancellationError(). Please contact our support."¸ "exception_host":"\/banner\/displays"¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:14:23:852 / GMT+05:00,Analytics,Info,Analytics event: [Tangem API Service] Exception. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Error Code":"Unknown error"¸ "Error Message":"We've encountered an error. Error code: CancellationError(). Please contact our support."¸ "exception_host":"\/banner\/displays"¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:14:23:852 / GMT+05:00,App [Promotions],Error,<CommonPromotionRepository:141:loadPromotions(for:placement:)> Loading promotions for user wallet: "99D6...AE9E" CancellationError()
28-04-2026,19:14:23:853 / GMT+05:00,App [Promotions],Error,<CommonPromotionRepository:141:loadPromotions(for:placement:)> Loading promotions for user wallet: "99D6...AE9E" CancellationError()
28-04-2026,19:14:23:854 / GMT+05:00,Network,Info,Request ➡️: api.tangem.org; Info: /banner/displays; Method: GET; Headers: language¸system_version¸card_id¸device¸timezone¸card_public_key¸platform¸version¸api-key
28-04-2026,19:14:23:855 / GMT+05:00,Network,Info,Request ➡️: api.tangem.org; Info: /banner/displays; Method: GET; Headers: timezone¸language¸platform¸card_id¸card_public_key¸system_version¸device¸version¸api-key
28-04-2026,19:14:23:857 / GMT+05:00,App [Promotions],Info,<CommonPromotionRepository:115:updatePromotions(for:hasToRefresh:)> Finished loading promotions for user wallet: "99D6...AE9E". Promotions [Tangem.PromotionsDTO.Placement.news: []¸ Tangem.PromotionsDTO.Placement.main: []]
28-04-2026,19:14:23:968 / GMT+05:00,Express,Info,<CommonExpressAvailabilityProvider:205:loadFromDiskStorage()> Success with values count: 11310
28-04-2026,19:14:23:973 / GMT+05:00,Network,Info,Request ➡️: api.dev.us.paera.com; Info: eligibility/channels; Method: GET; Headers: timezone¸language¸platform¸system_version¸device¸X-API-KEY¸Content-Type¸version
28-04-2026,19:14:24:115 / GMT+05:00,App,Debug,<GaslessTransactionsNetworkManager:111:updateAvailableTokens()> Fetching gasless fee tokens was cancelled
28-04-2026,19:14:24:191 / GMT+05:00,Network,Info,Request ➡️: api.tangem.org; Info: /wallets/REDACTED_HEX/accounts; Method: GET; Headers: api-key¸card_public_key¸card_id¸timezone¸platform¸device¸version¸system_version¸language
28-04-2026,19:14:24:191 / GMT+05:00,Analytics,Info,Analytics event: [Main Screen] Screen opened. Params: {"Accounts Count":"2"¸ "App Currency":"USD"¸ "App Theme":"System"¸ "Backuped":"No"¸ "Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Firmware":"4.52d SDK"¸ "Mobile Wallet":"No"¸ "Product Type":"Wallet"¸ "Referral":"False"¸ "Referral_ID":"Empty"¸ "Wallet Type":"Seedless"}
28-04-2026,19:14:24:193 / GMT+05:00,Network,Info,Request ➡️: yield.tangem.org; Info: /yield/markets; Method: GET; Headers: api-key
28-04-2026,19:14:24:200 / GMT+05:00,Analytics,Info,Analytics event: [Main Screen] Notice - Development Card. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:14:24:200 / GMT+05:00,Analytics,Info,Analytics event: [Main Screen] Notice - Backup Your Wallet. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:14:24:713 / GMT+05:00,App [Markets],Info,<MarketsListDataProvider:237:loadItems(_:with:)> Loading market list tokens with request ["currency": "USD"¸ "interval": "24h"¸ "limit": 40¸ "offset": 0¸ "order": "rating"]
28-04-2026,19:14:24:714 / GMT+05:00,Network,Info,Request ➡️: api.tangem.org; Info: /coins/list; Method: GET; Headers: api-key¸version¸system_version¸language¸card_public_key¸timezone¸device¸card_id¸platform
28-04-2026,19:14:24:717 / GMT+05:00,App [Markets],Info,<MarketsListDataProvider:237:loadItems(_:with:)> Loading market list tokens with request ["currency": "USD"¸ "offset": 0¸ "order": "rating"¸ "limit": 40¸ "interval": "24h"]
28-04-2026,19:14:24:717 / GMT+05:00,Network,Info,Request ➡️: api.tangem.org; Info: /coins/list; Method: GET; Headers: language¸card_public_key¸api-key¸system_version¸card_id¸timezone¸device¸platform¸version
28-04-2026,19:14:24:719 / GMT+05:00,Network,Info,Request ➡️: api.tangem.org; Info: /news/trending; Method: GET; Headers: language¸card_public_key¸api-key¸system_version¸card_id¸timezone¸device¸platform¸version
28-04-2026,19:14:24:719 / GMT+05:00,App [Markets],Info,<MarketsListDataProvider:237:loadItems(_:with:)> Loading market list tokens with request ["order": "trending"¸ "interval": "24h"¸ "currency": "USD"¸ "offset": 0¸ "limit": 40]
28-04-2026,19:14:24:719 / GMT+05:00,Network,Info,Request ➡️: api.tangem.org; Info: /earn/markets; Method: GET; Headers: language¸card_public_key¸api-key¸system_version¸card_id¸timezone¸device¸platform¸version
28-04-2026,19:14:24:720 / GMT+05:00,Network,Info,Request ➡️: api.tangem.org; Info: /coins/list; Method: GET; Headers: api-key¸version¸system_version¸device¸timezone¸card_public_key¸language¸card_id¸platform
28-04-2026,19:14:28:092 / GMT+05:00,App,Info,<CommonAPIListProvider: 0x000000010ba81c80> onTimeout while file load
28-04-2026,19:14:28:093 / GMT+05:00,Analytics,Info,Analytics event: [Tangem API Service] Exception. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Error Code":"Unknown error"¸ "Error Message":"We've encountered an error. Error code: CancellationError(). Please contact our support."¸ "exception_host":"\/networks\/providers"¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:14:28:093 / GMT+05:00,App,Info,<CommonAPIListProvider: 0x000000010ba81c80> Loading API list from server was cancelled. Falling back to local API list.
28-04-2026,19:14:28:098 / GMT+05:00,Network,Warning,Response error ❌: api.tangem.org; Info: /networks/providers : underlying(Alamofire.AFError.explicitlyCancelled¸ nil)
28-04-2026,19:14:28:099 / GMT+05:00,Analytics,Info,Analytics event: [Tangem API Service] Exception. Params: {"Batch":"AC21"¸ "Currency":"Multicurrency"¸ "Error Code":""¸ "Error Message":"Request explicitly cancelled."¸ "exception_host":""¸ "Firmware":"4.52d SDK"¸ "Product Type":"Wallet"}
28-04-2026,19:14:28:193 / GMT+05:00,App,Info,<CommonWalletModelsManager:195:log(walletModels:)> ✅ Actual List of WalletModels [["Bitcoin"¸ "Polygon"¸ "USDC"¸ "Ethereum"]]
28-04-2026,19:14:28:197 / GMT+05:00,App,Info,<CommonAPIListProvider: 0x000000010ba81c80> API list already published¸ skipping local file load
28-04-2026,19:14:28:199 / GMT+05:00,App,Info,<CommonTokenQuotesRepository: 0x0000000118ef3600> Request loading quotes for ids: ["bitcoin"]
28-04-2026,19:14:28:199 / GMT+05:00,App,Info,<CommonTokenQuotesRepository: 0x0000000118ef3600> Request loading quotes for ids: ["ethereum"]
28-04-2026,19:14:28:199 / GMT+05:00,App,Info,<CommonTokenQuotesRepository: 0x0000000118ef3600> Request loading quotes for ids: ["polygon-ecosystem-token"]
28-04-2026,19:14:28:200 / GMT+05:00,BlockchainSDK [BaseWalletManager],Info,<EthereumWalletManager: 0x0000000118f58800; walletName = Ethereum> Start updating
28-04-2026,19:14:28:200 / GMT+05:00,BlockchainSDK [BaseWalletManager],Info,<EthereumWalletManager: 0x0000000118f5a200; walletName = Polygon> Start updating
28-04-2026,19:14:28:200 / GMT+05:00,App,Info,<CommonTokenQuotesRepository: 0x0000000118ef3600> Request loading quotes for ids: ["usd-coin"]
28-04-2026,19:14:28:201 / GMT+05:00,BlockchainSDK [BaseWalletManager],Info,<BitcoinWalletManager: 0x0000000119106b20; walletName = Bitcoin> Start updating
28-04-2026,19:14:28:203 / GMT+05:00,BlockchainSDK,Debug,<EthereumPendingTransactionsManager:70:syncPendingTransactions()> pending transactions to check: []
28-04-2026,19:14:28:203 / GMT+05:00,BlockchainSDK,Debug,<EthereumPendingTransactionsManager:70:syncPendingTransactions()> pending transactions to check: []
28-04-2026,19:14:28:205 / GMT+05:00,Network,Info,Request ➡️: polygon-rpc.com; Info: eth_getBalance; Method: POST; Headers: Content-Type; Body: {"method":"eth_getBalance"¸"id":1¸"jsonrpc":"2.0"¸"params":["REDACTED_HEX"¸"latest"]}
28-04-2026,19:14:28:205 / GMT+05:00,Network,Info,Request ➡️: polygon-rpc.com; Info: eth_call; Method: POST; Headers: Content-Type; Body: {"id":3¸"method":"eth_call"¸"params":[{"to":"REDACTED_HEX"¸"data":"REDACTED_HEX"}¸"latest"]¸"jsonrpc":"2.0"}
28-04-2026,19:14:28:205 / GMT+05:00,Network,Info,Request ➡️: eth.blinklabs.xyz; Info: eth_getBalance; Method: POST; Headers: Content-Type; Body: {"id":2¸"params":["REDACTED_HEX"¸"latest"]¸"jsonrpc":"2.0"¸"method":"eth_getBalance"}
28-04-2026,19:14:28:206 / GMT+05:00,Network,Info,Request ➡️: btcbook.nownodes.io; Info: /api/v2/utxo/bc1qpccwh7snd6nle75n4l6f587fp9ud594sg0vfzd; Method: GET; Headers: Content-Type¸api-key
28-04-2026,19:14:28:206 / GMT+05:00,Network,Info,Request ➡️: btcbook.nownodes.io; Info: /api/v2/utxo/12J34qBrFaR3RyDTXnu5fkamezZGndd8wi; Method: GET; Headers: api-key¸Content-Type
28-04-2026,19:14:28:207 / GMT+05:00,Network,Info,Request ➡️: eth.blinklabs.xyz; Info: eth_getTransactionCount; Method: POST; Headers: Content-Type; Body: {"method":"eth_getTransactionCount"¸"params":["REDACTED_HEX"¸"pending"]¸"jsonrpc":"2.0"¸"id":4}
28-04-2026,19:14:28:207 / GMT+05:00,Network,Info,Request ➡️: eth.blinklabs.xyz; Info: eth_getTransactionCount; Method: POST; Headers: Content-Type; Body: {"params":["REDACTED_HEX"¸"latest"]¸"jsonrpc":"2.0"¸"id":5¸"method":"eth_getTransactionCount"}
28-04-2026,19:14:28:207 / GMT+05:00,Network,Info,Request ➡️: polygon-rpc.com; Info: eth_getTransactionCount; Method: POST; Headers: Content-Type; Body: {"jsonrpc":"2.0"¸"method":"eth_getTransactionCount"¸"id":6¸"params":["REDACTED_HEX"¸"pending"]}
28-04-2026,19:14:28:207 / GMT+05:00,Network,Info,Request ➡️: polygon-rpc.com; Info: eth_getTransactionCount; Method: POST; Headers: Content-Type; Body: {"params":["REDACTED_HEX"¸"latest"]¸"method":"eth_getTransactionCount"¸"jsonrpc":"2.0"¸"id":7}
28-04-2026,19:14:28:208 / GMT+05:00,Network,Info,Request ➡️: polygon-rpc.com; Info: eth_call; Method: POST; Headers: Content-Type; Body: {"jsonrpc":"2.0"¸"params":[{"data":"REDACTED_HEX"¸"to":"REDACTED_HEX"}¸"latest"]¸"method":"eth_call"¸"id":8}
28-04-2026,19:14:28:211 / GMT+05:00,App,Debug,<TokenItemViewModel:177:setupBalance(_:)> Bitcoin crypto balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:08)
28-04-2026,19:14:28:212 / GMT+05:00,App,Debug,<TokenItemViewModel:182:setupFiatBalance(_:)> Bitcoin fiat balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:08)
28-04-2026,19:14:28:212 / GMT+05:00,App,Debug,<TokenItemViewModel:177:setupBalance(_:)> Ethereum crypto balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:08)
28-04-2026,19:14:28:213 / GMT+05:00,App,Debug,<TokenItemViewModel:182:setupFiatBalance(_:)> Ethereum fiat balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:08)
28-04-2026,19:14:28:213 / GMT+05:00,App,Debug,<TokenItemViewModel:177:setupBalance(_:)> Polygon crypto balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:08)
28-04-2026,19:14:28:213 / GMT+05:00,App,Debug,<TokenItemViewModel:182:setupFiatBalance(_:)> Polygon fiat balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:08)
28-04-2026,19:14:28:215 / GMT+05:00,App,Debug,<TokenItemViewModel:177:setupBalance(_:)> USDC crypto balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:08)
28-04-2026,19:14:28:215 / GMT+05:00,App,Debug,<TokenItemViewModel:182:setupFiatBalance(_:)> USDC fiat balance updated to Loading cached balance: cache(Cached balance on date: 28. 4. 2026.¸ 19:08)
28-04-2026,19:14:28:506 / GMT+05:00,App,Info,<CommonTokenQuotesRepository: 0x0000000118ef3600> Start loading quotes for ids: ["bitcoin"¸ "ethereum"¸ "polygon-ecosystem-token"¸ "usd-coin"]
28-04-2026,19:14:28:509 / GMT+05:00,Network,Info,Request ➡️: api.tangem.org; Info: /quotes; Method: GET; Headers: system_version¸platform¸version¸language¸card_public_key¸card_id¸timezone¸device¸api-key
